,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label_col
434,108500,41.5,0.5,18.0,0.71,32.25,0.83,bending
435,108750,41.5,0.5,21.0,0.82,35.0,1.41,bending
436,109000,41.5,0.5,23.33,0.47,36.0,0.0,bending
437,109250,42.0,0.0,21.33,2.05,36.33,0.47,bending
438,109500,42.0,0.0,13.0,1.41,37.75,1.3,bending
439,109750,42.0,0.0,11.5,0.87,37.0,1.0,bending
440,110000,41.5,0.5,18.25,3.27,36.25,0.43,bending
441,110250,41.75,0.43,21.0,0.0,34.5,1.5,bending
442,110500,42.0,0.0,23.25,0.83,33.0,0.0,bending
443,110750,42.0,0.0,25.0,0.71,33.75,1.3,bending
444,111000,42.0,0.0,24.67,0.47,33.0,0.0,bending
445,111250,42.75,0.43,24.25,0.43,32.0,0.71,bending
446,111500,43.75,0.43,25.5,0.5,31.0,0.71,bending
447,111750,43.75,0.43,26.0,0.71,31.25,0.43,bending
448,112000,43.5,0.5,25.75,0.83,30.25,0.43,bending
449,112250,43.67,0.47,25.0,0.82,30.0,0.0,bending
450,112500,43.5,0.5,25.5,1.12,30.25,0.43,bending
451,112750,43.67,0.47,24.5,0.5,31.0,0.0,bending
452,113000,43.5,0.5,24.33,0.47,31.0,0.0,bending
453,113250,42.5,0.5,24.5,0.5,31.0,0.71,bending
454,113500,42.75,0.83,24.75,0.43,31.75,0.43,bending
455,113750,42.75,0.83,24.25,0.43,31.5,0.5,bending
456,114000,43.0,1.0,24.0,0.0,31.5,0.5,bending
457,114250,43.25,0.83,24.0,0.0,32.0,0.0,bending
458,114500,43.0,0.0,25.0,0.71,32.0,0.0,bending
459,114750,42.75,0.83,25.25,0.43,31.75,0.43,bending
460,115000,41.75,0.43,25.0,0.71,30.25,0.43,bending
461,115250,42.0,0.0,24.33,0.47,31.33,0.94,bending
462,115500,42.0,0.0,24.33,0.47,30.0,0.0,bending
463,115750,42.25,0.43,24.75,0.83,30.25,0.43,bending
464,116000,42.0,0.0,24.5,0.5,31.0,0.0,bending
465,116250,42.0,0.0,24.0,0.0,29.33,0.94,bending
466,116500,42.0,0.0,24.33,0.47,27.25,0.43,bending
467,116750,42.5,0.5,25.0,0.0,29.75,0.43,bending
468,117000,43.25,0.83,26.0,0.71,30.0,0.0,bending
469,117250,43.5,0.5,25.75,1.09,30.25,0.43,bending
470,117500,43.5,0.5,25.5,0.5,30.5,0.5,bending
471,117750,43.5,0.5,24.75,0.83,30.0,0.0,bending
472,118000,43.5,0.5,25.0,0.71,30.0,0.0,bending
473,118250,43.5,0.5,24.67,0.47,30.0,0.0,bending
474,118500,44.0,0.0,24.8,0.4,30.0,0.0,bending
475,118750,43.33,0.47,25.0,0.0,30.0,0.0,bending
476,119000,43.5,0.5,25.5,0.5,30.0,0.0,bending
477,119250,43.5,0.5,24.75,0.43,30.0,0.0,bending
478,119500,43.5,0.5,24.33,0.47,30.0,0.0,bending
479,119750,43.5,0.5,24.25,0.43,30.0,0.0,bending
