,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label_col
434,108500,43.5,0.5,18.33,0.47,36.0,0.0,bending
435,108750,43.5,0.5,18.0,0.0,36.0,0.0,bending
436,109000,43.67,0.47,18.0,0.0,36.0,0.0,bending
437,109250,43.5,0.5,17.5,0.5,36.0,0.0,bending
438,109500,43.33,0.47,18.0,0.0,36.0,0.0,bending
439,109750,43.5,0.5,18.0,0.0,36.25,0.43,bending
440,110000,43.5,0.5,18.0,0.0,36.0,0.0,bending
441,110250,43.5,0.5,18.0,0.0,36.0,0.0,bending
442,110500,43.5,0.5,17.75,0.43,36.33,0.47,bending
443,110750,43.5,0.5,18.0,0.0,36.0,0.0,bending
444,111000,43.5,0.5,18.25,0.43,36.0,0.0,bending
445,111250,43.5,0.5,18.0,0.0,36.0,0.0,bending
446,111500,43.5,0.5,17.67,0.47,36.0,0.0,bending
447,111750,43.5,0.5,18.0,0.0,36.0,0.0,bending
448,112000,43.67,0.47,18.0,0.0,36.0,0.0,bending
449,112250,43.5,0.5,18.0,0.0,36.0,0.0,bending
450,112500,43.33,0.47,18.0,0.0,36.0,0.0,bending
451,112750,43.5,0.5,18.0,0.0,36.0,0.0,bending
452,113000,43.5,0.5,19.0,0.71,36.5,0.5,bending
453,113250,43.5,0.5,19.0,0.0,36.25,0.43,bending
454,113500,43.5,0.5,18.75,0.43,36.0,0.0,bending
455,113750,43.25,0.83,18.0,0.0,36.0,0.0,bending
456,114000,43.25,0.83,18.5,0.5,36.0,0.0,bending
457,114250,43.5,0.5,18.5,0.5,36.0,0.0,bending
458,114500,43.25,0.83,19.5,0.5,35.5,0.87,bending
459,114750,43.0,0.71,19.75,0.43,36.0,0.0,bending
460,115000,42.67,0.47,18.25,0.43,36.0,0.0,bending
461,115250,43.0,0.0,20.25,0.43,36.0,0.0,bending
462,115500,43.0,0.71,20.25,0.43,36.25,0.43,bending
463,115750,43.5,0.5,19.33,0.47,36.0,0.0,bending
464,116000,43.25,0.83,18.5,0.5,36.0,0.0,bending
465,116250,43.0,0.0,18.0,0.0,36.0,0.0,bending
466,116500,43.0,1.0,18.25,0.43,36.0,0.0,bending
467,116750,43.0,0.71,19.0,0.0,36.0,0.0,bending
468,117000,43.0,0.71,19.5,0.5,36.0,0.0,bending
469,117250,43.0,0.71,18.25,0.43,36.0,0.0,bending
470,117500,43.5,0.5,19.5,0.5,36.0,0.0,bending
471,117750,43.5,0.5,19.75,0.43,36.0,0.0,bending
472,118000,43.0,0.82,18.33,0.47,36.25,0.43,bending
473,118250,43.25,0.83,18.75,0.43,36.0,0.0,bending
474,118500,42.75,0.83,18.0,0.0,36.25,0.43,bending
475,118750,42.5,0.5,20.0,0.82,36.0,0.0,bending
476,119000,42.67,0.47,21.0,0.0,36.33,0.47,bending
477,119250,44.33,0.94,21.0,0.0,36.33,0.47,bending
478,119500,45.25,0.43,26.75,1.79,36.0,0.0,bending
479,119750,47.25,0.83,29.75,0.43,35.25,1.3,bending
