,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label_col
434,108500,45.0,0.0,8.5,2.29,31.75,0.83,bending
435,108750,45.0,0.0,22.75,1.64,32.0,0.71,bending
436,109000,45.25,0.43,24.0,0.0,33.0,0.0,bending
437,109250,45.5,0.5,25.0,0.82,33.0,0.0,bending
438,109500,45.0,0.0,24.75,0.43,33.0,0.0,bending
439,109750,45.25,0.43,24.5,0.5,32.0,0.71,bending
440,110000,44.75,0.43,18.25,2.86,31.0,0.0,bending
441,110250,43.5,1.12,6.0,4.85,31.75,1.3,bending
442,110500,42.0,0.0,8.5,5.72,31.0,0.0,bending
443,110750,42.75,0.43,11.67,1.25,31.33,0.47,bending
444,111000,44.33,0.47,8.5,4.72,31.33,0.47,bending
445,111250,45.0,0.0,21.75,1.3,31.6,0.49,bending
446,111500,45.0,0.0,24.0,0.0,33.0,0.0,bending
447,111750,45.67,0.47,25.5,1.12,33.0,0.0,bending
448,112000,45.5,0.5,26.75,0.43,33.75,1.3,bending
449,112250,45.33,0.47,24.67,0.47,33.0,0.0,bending
450,112500,45.0,0.0,21.75,2.49,32.5,0.5,bending
451,112750,44.25,0.83,9.5,3.91,31.0,0.0,bending
452,113000,42.75,0.83,13.5,2.29,30.75,0.43,bending
453,113250,42.5,0.5,15.5,0.5,31.0,0.0,bending
454,113500,43.25,0.43,13.25,1.09,31.0,0.0,bending
455,113750,44.5,0.5,14.75,2.17,31.75,0.43,bending
456,114000,45.0,0.0,21.5,1.8,33.0,0.0,bending
457,114250,45.0,0.0,24.0,0.0,33.0,0.0,bending
458,114500,45.5,0.5,24.0,0.0,33.0,0.0,bending
459,114750,45.33,0.47,24.0,0.0,33.0,0.0,bending
460,115000,45.0,0.0,19.0,2.74,32.75,0.43,bending
461,115250,44.0,0.82,6.0,2.94,32.0,0.0,bending
462,115500,42.75,0.83,12.25,2.05,32.0,0.0,bending
463,115750,43.0,0.63,13.8,0.75,31.75,0.43,bending
464,116000,44.0,0.82,6.33,3.3,31.25,0.43,bending
465,116250,45.0,0.0,19.25,2.68,32.25,0.43,bending
466,116500,45.0,0.0,24.0,0.0,33.0,0.0,bending
467,116750,45.5,0.5,25.75,0.43,34.5,1.5,bending
468,117000,45.5,0.5,25.25,0.83,33.0,0.0,bending
469,117250,45.0,0.0,23.5,1.5,32.75,0.43,bending
470,117500,44.75,0.43,13.0,4.55,31.25,0.43,bending
471,117750,43.5,1.12,12.0,2.16,32.0,0.0,bending
472,118000,42.67,0.47,14.5,0.5,31.33,0.47,bending
473,118250,42.5,0.5,15.0,0.71,30.75,0.43,bending
474,118500,42.33,0.47,13.0,1.41,30.0,0.0,bending
475,118750,43.0,0.71,9.5,2.18,30.25,0.43,bending
476,119000,43.25,0.83,12.25,0.43,32.5,0.5,bending
477,119250,43.5,0.5,13.0,2.35,32.5,0.87,bending
478,119500,43.75,0.43,15.75,1.92,31.5,0.5,bending
479,119750,43.25,0.83,20.75,0.43,31.0,0.71,bending
