,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label_col
434,108500,41.5,0.5,15.75,0.83,26.75,0.43,bending
435,108750,41.33,0.94,17.25,0.83,26.33,0.47,bending
436,109000,41.25,0.43,16.5,0.87,26.5,0.5,bending
437,109250,41.25,0.83,16.0,0.71,26.25,0.83,bending
438,109500,41.0,0.71,13.0,0.0,26.5,0.5,bending
439,109750,41.33,0.47,13.67,0.47,27.0,0.0,bending
440,110000,41.5,0.5,13.5,0.87,27.0,0.0,bending
441,110250,41.5,0.5,15.5,2.06,27.0,0.0,bending
442,110500,41.5,0.5,17.0,0.71,27.0,0.0,bending
443,110750,41.5,0.5,16.25,0.83,26.75,0.43,bending
444,111000,41.5,0.5,17.0,0.71,26.5,0.5,bending
445,111250,41.5,0.5,17.5,0.5,26.75,0.43,bending
446,111500,41.25,0.83,17.75,0.43,26.75,0.43,bending
447,111750,40.75,0.83,17.0,0.0,26.67,0.47,bending
448,112000,40.5,0.5,16.75,0.43,26.5,0.5,bending
449,112250,41.67,0.47,16.75,0.83,27.0,0.0,bending
450,112500,40.67,0.94,16.67,0.47,27.0,0.0,bending
451,112750,40.5,0.5,17.75,0.43,26.5,0.5,bending
452,113000,41.0,0.71,17.75,0.43,26.5,0.5,bending
453,113250,41.0,0.71,18.0,0.0,26.5,0.5,bending
454,113500,41.5,0.5,18.0,0.0,26.75,0.43,bending
455,113750,41.5,0.5,17.0,1.22,26.5,0.5,bending
456,114000,41.5,0.5,14.5,0.87,26.5,0.5,bending
457,114250,41.5,0.5,14.5,0.5,26.5,0.5,bending
458,114500,41.5,0.5,15.0,0.0,26.75,0.43,bending
459,114750,41.25,0.83,15.0,0.0,26.5,0.5,bending
460,115000,41.5,0.5,15.25,0.43,27.0,0.0,bending
461,115250,41.25,0.83,15.25,0.43,27.25,0.43,bending
462,115500,41.5,0.5,15.5,0.5,27.0,0.0,bending
463,115750,41.5,0.5,16.0,0.71,26.5,0.5,bending
464,116000,41.5,0.5,15.0,1.0,26.75,0.43,bending
465,116250,41.0,1.0,13.0,0.0,27.0,0.0,bending
466,116500,41.33,0.94,13.75,0.43,27.0,0.0,bending
467,116750,41.5,0.5,14.0,0.71,27.0,0.0,bending
468,117000,41.25,0.83,15.0,0.0,27.0,0.0,bending
469,117250,41.0,1.0,16.0,1.22,27.0,0.0,bending
470,117500,41.5,0.5,18.5,0.5,26.75,0.43,bending
471,117750,40.75,0.83,19.0,0.71,26.0,1.0,bending
472,118000,40.33,0.47,17.67,0.47,26.25,0.83,bending
473,118250,40.0,1.0,16.0,2.35,27.0,0.0,bending
474,118500,39.25,1.09,20.75,0.43,29.25,0.83,bending
475,118750,42.5,0.87,21.5,0.5,30.5,0.5,bending
476,119000,42.5,0.5,21.0,0.0,30.0,0.0,bending
477,119250,42.25,0.43,20.75,0.43,30.0,0.0,bending
478,119500,40.5,1.12,23.5,0.87,29.5,0.5,bending
479,119750,41.5,0.87,24.0,0.0,30.0,0.0,bending
